Order ID,Quantity Ordered,Manufacturer Price,Sale Price,Total Profit (GMROI),CustomerKey,StateKey,OrderStatusKey,ReturnReasonKey,SaleAgentKey,ProductCatalogKey,DateKey
2218,20,395,436,41,1451,6,4,1,5,5,20221111
2285,4,385,423,38,1518,5,1,1,3,6,20221111
2332,14,310,382,72,1565,1,3,3,5,2,20221111
2348,14,1000,1160,160,1581,2,3,3,3,7,20221111
2443,17,210,266,56,1675,5,4,1,2,5,20221111
2665,15,290,364,74,1897,6,2,1,3,6,20221111
2686,7,285,333,48,1918,4,2,1,4,2,20221111
2699,10,1275,1629,354,1931,3,2,1,5,2,20221111
2702,13,700,821,121,1934,3,2,1,3,2,20221111
2766,14,1125,1343,218,1998,6,3,3,3,5,20221111
2838,18,715,894,179,2070,2,1,1,2,2,20221111
2851,15,1350,1657,307,2083,1,1,1,4,6,20221111
2861,11,960,1209,249,2092,6,2,1,2,1,20221111
2878,18,1265,1419,154,2109,6,3,4,3,7,20221111
2901,15,685,758,73,2132,4,1,1,4,6,20221111
2917,5,625,742,117,2148,5,1,1,2,7,20221111
2979,19,1190,1425,235,2210,5,2,1,5,6,20221111
2105,17,760,860,100,1338,2,1,1,3,1,20221117
2126,19,1065,1278,213,1359,4,1,1,2,5,20221117
2152,12,925,1036,111,1385,4,4,1,1,7,20221117
2154,18,1355,1490,135,1387,1,2,1,2,1,20221117
2163,14,935,1047,112,1396,3,1,1,4,2,20221117
2213,14,880,1042,162,1446,1,1,1,3,2,20221117
2219,17,620,759,139,1452,4,1,1,3,3,20221117
2221,13,1085,1360,275,1454,3,2,1,1,7,20221117
2276,3,1270,1523,253,1509,3,1,1,2,2,20221117
2281,3,220,249,29,1514,6,2,1,2,2,20221117
2342,19,1120,1433,313,1575,5,1,1,5,2,20221117
2426,17,1320,1501,181,1658,4,4,1,1,2,20221117
2427,17,1260,1516,256,1659,1,1,1,4,1,20221117
2456,13,685,791,106,1688,1,2,1,4,4,20221117
2554,11,200,222,22,1786,5,2,1,3,2,20221117
2596,5,1285,1646,361,1828,3,2,1,2,6,20221117
2630,13,620,747,127,1862,1,3,5,1,6,20221117
2635,5,390,470,80,1867,6,3,2,5,1,20221117
2643,2,1435,1652,217,1875,2,2,1,3,5,20221117
2747,11,1005,1222,217,1979,4,4,1,4,1,20221117
2754,20,975,1128,153,1986,1,2,1,5,2,20221117
2813,2,1335,1543,208,2045,6,3,5,5,2,20221117
2839,4,870,1041,171,2071,4,2,1,1,5,20221117
2841,4,560,644,84,2073,3,1,1,3,1,20221117
2860,18,405,505,100,2091,1,2,1,1,5,20221117
2865,7,40,50,10,2096,4,1,1,3,1,20221117
2976,2,85,105,20,2207,6,2,1,1,5,20221117
2129,3,485,545,60,1362,3,4,1,3,6,20221108
2161,17,1145,1260,115,1394,6,2,1,2,7,20221108
2182,3,995,1171,176,1415,1,1,1,5,1,20221108
2203,12,1255,1599,344,1436,3,1,1,3,6,20221108
2208,10,165,186,21,1441,4,1,1,5,1,20221108
2237,4,1045,1183,138,1470,2,2,1,1,3,20221108
2284,9,465,595,130,1517,2,1,1,1,7,20221108
2304,4,565,685,120,1537,6,4,1,2,1,20221108
2305,20,130,146,16,1538,2,1,1,4,2,20221108
2355,20,1070,1351,281,1588,2,2,1,1,7,20221108
2365,14,135,161,26,1598,6,2,1,1,6,20221108
2376,9,355,460,105,1609,1,2,1,4,7,20221108
2394,5,205,264,59,1626,3,2,1,5,7,20221108
2409,5,1330,1709,379,1641,2,1,1,1,7,20221108
2415,8,770,859,89,1647,1,1,1,4,1,20221108
2424,14,115,142,27,1656,3,2,1,5,4,20221108
2469,5,500,620,120,1701,4,2,1,5,4,20221108
2490,18,1315,1591,276,1722,2,1,1,4,6,20221108
2500,19,280,334,54,1732,3,2,1,4,2,20221108
2586,4,1220,1573,353,1818,1,2,1,3,2,20221108
2620,14,1410,1792,382,1852,1,3,6,3,4,20221108
2625,3,425,506,81,1857,4,1,1,5,2,20221108
2688,4,310,388,78,1920,2,2,1,1,2,20221108
2696,9,1475,1720,245,1928,2,2,1,5,7,20221108
2836,2,110,137,27,2068,5,2,1,4,4,20221108
2871,1,540,687,147,2102,6,1,1,4,3,20221108
2945,5,315,408,93,2176,3,3,5,5,7,20221108
2989,11,175,214,39,2220,4,2,1,4,3,20221108
3001,12,470,564,94,1234,1,1,1,1,1,20221224
3047,15,245,316,71,1280,6,1,1,4,5,20221224
3068,11,300,369,69,1301,4,1,1,4,7,20221224
3128,9,15,19,4,1361,4,4,1,5,4,20221224
3160,6,485,565,80,1393,5,2,1,3,3,20221224
3173,6,1220,1385,165,1406,6,1,1,1,1,20221224
3177,4,145,172,27,1410,5,1,1,5,2,20221224
3232,1,1030,1187,157,1465,5,2,1,5,5,20221224
3325,10,715,897,182,1558,6,2,1,3,5,20221224
3378,3,315,387,72,1611,5,3,5,2,5,20221224
3454,3,920,1017,97,1686,3,1,1,4,5,20221224
3467,6,385,442,57,1699,6,1,1,4,3,20221224
3483,6,1185,1476,291,1715,2,2,1,4,3,20221224
3501,13,1440,1719,279,1733,1,1,1,4,7,20221224
3518,8,330,371,41,1750,1,1,1,1,4,20221224
3623,8,130,155,25,1855,1,4,1,4,2,20221224
3655,10,705,779,74,1887,6,1,1,5,2,20221224
3670,3,1025,1291,266,1902,6,2,1,1,4,20221224
3689,5,620,758,138,1921,3,4,1,4,4,20221224
3716,4,1110,1294,184,1948,5,1,1,4,7,20221224
3745,15,455,555,100,1977,6,2,1,2,1,20221224
3773,10,395,507,112,2005,1,1,1,1,7,20221224
3784,7,1085,1248,163,2016,3,1,1,4,6,20221224
3865,11,240,306,66,2096,4,1,1,5,1,20221224
3871,7,125,161,36,2102,6,1,1,2,3,20221224
3874,20,210,256,46,2105,2,4,1,1,5,20221224
3922,18,505,616,111,2153,5,4,1,1,2,20221224
3950,7,230,263,33,2181,2,4,1,2,6,20221224
3964,8,1190,1488,298,2195,5,2,1,3,7,20221224
3985,1,1230,1516,286,2216,6,2,1,3,3,20221224
3002,2,665,777,112,1235,1,4,1,1,2,20221206
3023,15,525,617,92,1256,1,2,1,2,6,20221206
3055,2,275,323,48,1288,5,2,1,4,1,20221206
3110,10,1000,1226,226,1343,1,2,1,2,4,20221206
3132,11,1165,1366,201,1365,3,2,1,1,3,20221206
3146,8,750,876,126,1379,5,1,1,2,3,20221206
3153,6,355,448,93,1386,6,1,1,5,3,20221206
3202,2,1010,1117,107,1435,6,1,1,2,3,20221206
3239,17,485,544,59,1472,4,1,1,3,1,20221206
3293,10,400,463,63,1526,4,1,1,1,4,20221206
3340,20,1240,1389,149,1573,3,1,1,1,1,20221206
3350,14,455,588,133,1583,3,2,1,4,7,20221206
3362,3,345,389,44,1595,5,2,1,3,6,20221206
3474,8,1465,1676,211,1706,3,2,1,3,3,20221206
3527,16,230,263,33,1759,6,3,6,5,4,20221206
3567,20,775,886,111,1799,3,2,1,1,4,20221206
3602,18,860,993,133,1834,5,3,6,3,3,20221206
3654,17,315,364,49,1886,4,1,1,4,2,20221206
3692,18,1300,1547,247,1924,1,2,1,2,5,20221206
3741,2,95,122,27,1973,4,2,1,5,6,20221206
3767,9,50,57,7,1999,1,1,1,4,4,20221206
3772,3,1225,1432,207,2004,4,2,1,5,1,20221206
3814,19,785,897,112,2046,6,3,6,1,7,20221206
3880,20,640,724,84,2111,6,3,5,2,6,20221206
3953,15,685,763,78,2184,5,2,1,3,5,20221206
3975,17,630,718,88,2206,6,1,1,5,5,20221206
3003,7,1445,1829,384,1236,2,1,1,5,3,20221201
3006,2,970,1118,148,1239,4,2,1,4,2,20221201
3060,12,545,609,64,1293,6,2,1,4,5,20221201
3076,15,985,1225,240,1309,6,1,1,1,1,20221201
3092,13,1195,1480,285,1325,3,2,1,5,1,20221201
3145,14,1405,1627,222,1378,4,1,1,3,5,20221201
3162,14,1115,1332,217,1395,1,1,1,4,6,20221201
3166,5,420,492,72,1399,3,1,1,5,1,20221201
3226,8,1300,1524,224,1459,6,2,1,1,2,20221201
3351,7,900,1058,158,1584,2,1,1,3,3,20221201
3422,9,100,129,29,1654,2,1,1,1,5,20221201
3432,13,1150,1425,275,1664,6,1,1,5,3,20221201
3489,15,1485,1638,153,1721,3,1,1,2,4,20221201
3555,16,1300,1644,344,1787,6,1,1,2,3,20221201
3598,18,1280,1472,192,1830,3,4,1,2,3,20221201
3618,6,220,259,39,1850,1,1,1,2,1,20221201
3649,20,565,689,124,1881,6,1,1,5,6,20221201
3682,9,1130,1314,184,1914,4,4,1,5,1,20221201
3715,3,1020,1311,291,1947,1,1,1,5,2,20221201
3719,11,795,909,114,1951,5,1,1,4,2,20221201
3789,8,880,1049,169,2021,3,4,1,5,3,20221201
3818,19,735,933,198,2050,3,4,1,4,6,20221201
3842,5,945,1131,186,2074,5,4,1,2,1,20221201
3858,13,175,208,33,2090,6,1,1,2,2,20221201
3873,6,1135,1267,132,2104,4,1,1,4,4,20221201
3986,4,795,991,196,2217,3,2,1,4,5,20221201
3004,9,200,227,27,1237,3,1,1,4,3,20221225
3034,20,225,251,26,1267,2,3,2,4,5,20221225
3042,15,820,995,175,1275,6,2,1,4,3,20221225
3044,9,650,781,131,1277,4,4,1,2,6,20221225
3045,17,120,139,19,1278,3,1,1,5,6,20221225
3072,1,1380,1583,203,1305,4,1,1,4,3,20221225
3115,5,235,259,24,1348,1,2,1,3,2,20221225
3122,18,390,432,42,1355,2,1,1,2,3,20221225
3123,16,1295,1523,228,1356,2,2,1,5,4,20221225
3203,20,785,954,169,1436,3,4,1,2,6,20221225
3257,7,345,399,54,1490,6,1,1,1,7,20221225
3289,2,445,530,85,1522,3,2,1,4,5,20221225
3315,14,555,703,148,1548,1,2,1,2,7,20221225
3359,9,145,187,42,1592,4,3,4,3,1,20221225
3404,20,315,391,76,1636,6,3,6,1,1,20221225
3479,15,135,154,19,1711,1,2,1,1,2,20221225
3526,11,135,169,34,1758,1,2,1,4,2,20221225
3548,19,840,945,105,1780,3,2,1,4,1,20221225
3560,2,580,680,100,1792,2,1,1,1,3,20221225
3579,4,1405,1726,321,1811,1,2,1,1,1,20221225
3605,13,300,359,59,1837,1,1,1,1,7,20221225
3606,5,570,695,125,1838,6,1,1,3,5,20221225
3625,18,300,353,53,1857,4,1,1,2,2,20221225
3683,6,575,720,145,1915,6,1,1,1,6,20221225
3728,19,1390,1783,393,1960,5,2,1,1,1,20221225
3734,16,1355,1593,238,1966,1,2,1,1,4,20221225
3736,12,1170,1329,159,1968,6,3,5,2,1,20221225
3808,19,20,23,3,2040,4,3,6,1,4,20221225
3850,6,380,470,90,2082,3,2,1,2,5,20221225
3852,14,195,234,39,2084,3,1,1,3,1,20221225
3892,8,275,319,44,2123,2,1,1,2,6,20221225
3917,7,1235,1538,303,2148,5,2,1,5,7,20221225
3954,8,1195,1456,261,2185,1,2,1,4,4,20221225
3997,4,890,1050,160,2228,2,3,4,1,7,20221225
3005,9,1175,1355,180,1238,2,2,1,2,4,20221229
3027,13,1235,1540,305,1260,1,1,1,2,6,20221229
3095,18,300,341,41,1328,4,3,5,3,6,20221229
3135,1,210,249,39,1368,4,4,1,4,2,20221229
3139,5,520,598,78,1372,1,1,1,2,2,20221229
3205,14,1295,1436,141,1438,5,2,1,1,1,20221229
3249,5,940,1190,250,1482,6,1,1,5,4,20221229
3255,18,80,97,17,1488,6,2,1,1,1,20221229
3265,1,1245,1382,137,1498,1,1,1,1,2,20221229
3312,8,1370,1595,225,1545,5,2,1,5,1,20221229
3333,19,1440,1593,153,1566,5,1,1,4,3,20221229
3521,7,835,1053,218,1753,3,2,1,2,6,20221229
3552,15,370,433,63,1784,5,2,1,2,4,20221229
3554,13,1135,1469,334,1786,5,2,1,3,2,20221229
3564,11,1120,1394,274,1796,3,1,1,5,5,20221229
3589,15,10,11,1,1821,1,2,1,1,1,20221229
3594,6,485,571,86,1826,4,3,4,3,6,20221229
3621,16,440,513,73,1853,3,1,1,3,4,20221229
3679,11,1200,1377,177,1911,4,3,6,3,4,20221229
3699,11,1440,1636,196,1931,3,2,1,4,2,20221229
3753,13,1360,1596,236,1985,4,1,1,2,4,20221229
3763,7,880,1071,191,1995,6,1,1,4,1,20221229
3810,14,1325,1674,349,2042,3,1,1,1,3,20221229
3887,5,1110,1345,235,2118,2,4,1,5,7,20221229
3889,15,1265,1493,228,2120,6,2,1,5,5,20221229
3916,9,305,370,65,2147,3,2,1,5,1,20221229
3947,2,610,738,128,2178,2,1,1,1,6,20221229
3969,8,975,1153,178,2200,2,2,1,2,4,20221229
3007,10,905,1115,210,1240,4,2,1,1,4,20221218
3019,4,270,318,48,1252,1,2,1,2,6,20221218
3049,16,1420,1743,323,1282,6,1,1,4,7,20221218
3058,10,125,142,17,1291,5,2,1,4,6,20221218
3067,18,945,1042,97,1300,2,1,1,3,3,20221218
3093,18,930,1169,239,1326,5,1,1,4,1,20221218
3107,9,105,120,15,1340,3,1,1,4,4,20221218
3195,2,1160,1304,144,1428,6,1,1,5,1,20221218
3235,2,605,765,160,1468,3,1,1,2,1,20221218
3258,2,380,430,50,1491,2,1,1,3,1,20221218
3306,12,1365,1603,238,1539,4,1,1,1,3,20221218
3309,17,1425,1787,362,1542,6,1,1,3,2,20221218
3313,15,1220,1540,320,1546,6,2,1,5,5,20221218
3328,6,1270,1514,244,1561,3,1,1,3,2,20221218
3354,10,935,1181,246,1587,6,1,1,3,6,20221218
3443,3,680,816,136,1675,5,1,1,3,5,20221218
3444,15,140,179,39,1676,4,2,1,4,2,20221218
3456,1,595,764,169,1688,1,1,1,2,4,20221218
3466,3,450,540,90,1698,1,2,1,1,4,20221218
3478,4,465,602,137,1710,3,1,1,1,4,20221218
3528,12,630,767,137,1760,4,3,6,1,4,20221218
3532,3,1145,1278,133,1764,3,2,1,5,3,20221218
3553,16,905,997,92,1785,6,3,4,1,7,20221218
3588,12,1460,1799,339,1820,6,1,1,4,5,20221218
3590,10,315,384,69,1822,3,1,1,2,5,20221218
3595,15,775,889,114,1827,3,1,1,3,3,20221218
3666,13,925,1047,122,1898,3,1,1,4,5,20221218
3698,8,365,423,58,1930,5,2,1,2,7,20221218
3701,7,1415,1660,245,1933,2,1,1,3,4,20221218
3762,16,550,665,115,1994,1,1,1,3,5,20221218
3791,18,1005,1276,271,2023,6,2,1,4,7,20221218
3802,3,20,23,3,2034,5,2,1,1,2,20221218
3848,18,570,701,131,2080,2,2,1,5,3,20221218
3914,13,685,768,83,2145,2,2,1,1,5,20221218
3955,17,995,1199,204,2186,4,3,4,5,5,20221218
3962,10,975,1192,217,2193,6,2,1,4,6,20221218
3974,7,695,800,105,2205,3,4,1,1,4,20221218
3979,8,1430,1723,293,2210,5,1,1,1,6,20221218
3008,2,960,1193,233,1241,4,1,1,2,2,20221228
3033,13,65,78,13,1266,3,4,1,1,3,20221228
3081,4,445,539,94,1314,6,2,1,1,4,20221228
3149,19,620,787,167,1382,1,2,1,4,6,20221228
3151,3,480,533,53,1384,1,2,1,3,5,20221228
3167,20,1370,1751,381,1400,5,3,4,2,1,20221228
3178,18,500,576,76,1411,3,4,1,5,4,20221228
3192,11,515,608,93,1425,4,2,1,2,2,20221228
3193,4,1340,1637,297,1426,1,1,1,5,7,20221228
3246,17,875,1034,159,1479,3,4,1,2,1,20221228
3310,7,900,1027,127,1543,6,3,6,1,4,20221228
3349,7,560,704,144,1582,1,2,1,4,6,20221228
3366,5,840,1009,169,1599,2,1,1,5,1,20221228
3440,1,450,562,112,1672,5,2,1,3,3,20221228
3446,2,1365,1727,362,1678,3,2,1,4,1,20221228
3461,20,660,737,77,1693,4,2,1,1,5,20221228
3462,20,1125,1267,142,1694,5,4,1,3,6,20221228
3497,13,325,378,53,1729,5,2,1,1,5,20221228
3514,15,1475,1844,369,1746,6,1,1,5,3,20221228
3556,14,265,340,75,1788,4,1,1,3,6,20221228
3571,6,175,226,51,1803,3,2,1,2,5,20221228
3586,11,1485,1904,419,1818,1,1,1,3,2,20221228
3592,10,780,915,135,1824,4,1,1,1,6,20221228
3614,19,1400,1632,232,1846,3,1,1,4,6,20221228
3720,5,100,111,11,1952,2,1,1,5,2,20221228
3801,14,375,480,105,2033,5,2,1,4,3,20221228
3919,3,445,551,106,2150,6,1,1,2,2,20221228
3929,14,1115,1426,311,2160,1,1,1,4,6,20221228
3009,5,1270,1413,143,1242,5,2,1,4,3,20221203
3066,3,945,1104,159,1299,3,2,1,4,5,20221203
3100,17,335,404,69,1333,3,2,1,1,3,20221203
3104,13,240,294,54,1337,2,1,1,3,5,20221203
3109,11,1450,1777,327,1342,2,2,1,5,6,20221203
3261,20,1340,1689,349,1494,2,1,1,2,4,20221203
3274,16,1160,1303,143,1507,5,1,1,5,6,20221203
3326,11,1440,1677,237,1559,5,1,1,3,7,20221203
3382,17,520,579,59,1373,4,2,1,3,6,20221203
3383,3,390,471,81,1615,5,2,1,1,2,20221203
3384,3,420,527,107,1616,6,4,1,3,6,20221203
3397,15,935,1159,224,1629,5,2,1,1,6,20221203
3405,7,880,1046,166,1637,5,2,1,2,3,20221203
3407,12,1040,1268,228,1639,4,3,5,1,4,20221203
3418,7,960,1159,199,1650,4,2,1,1,2,20221203
3441,6,755,949,194,1673,3,1,1,3,5,20221203
3468,5,600,717,117,1700,1,2,1,5,4,20221203
3551,12,1075,1226,151,1783,5,2,1,3,3,20221203
3580,8,495,576,81,1812,6,1,1,4,6,20221203
3583,16,1095,1309,214,1815,4,2,1,3,1,20221203
3607,12,915,1143,228,1839,1,1,1,2,3,20221203
3646,13,405,471,66,1878,3,1,1,2,5,20221203
3668,6,685,824,139,1900,6,1,1,5,2,20221203
3712,3,215,267,52,1944,6,1,1,4,1,20221203
3807,14,70,88,18,2039,1,2,1,3,7,20221203
3813,11,670,861,191,2045,6,1,1,4,2,20221203
3859,17,165,214,49,1588,2,2,1,1,3,20221203
3875,12,980,1208,228,2106,3,3,2,4,3,20221203
3943,7,815,942,127,2174,1,3,5,1,7,20221203
3976,13,135,175,40,2207,6,2,1,2,5,20221203
3993,19,695,843,148,2224,2,1,1,1,4,20221203
3995,7,185,215,30,2226,4,1,1,4,7,20221203
3010,15,830,1066,236,1243,4,2,1,5,2,20221213
3014,4,225,268,43,1247,5,1,1,1,5,20221213
3074,8,495,590,95,1307,5,4,1,1,1,20221213
3144,20,1340,1477,137,1377,6,2,1,2,7,20221213
3164,13,965,1176,211,1397,1,2,1,4,5,20221213
3165,19,1400,1663,263,1398,5,2,1,1,7,20221213
3183,9,60,67,7,1416,6,2,1,5,5,20221213
3210,19,420,466,46,1443,4,1,1,4,5,20221213
3225,14,715,882,167,1458,4,2,1,2,6,20221213
3256,9,1185,1533,348,1489,6,1,1,3,4,20221213
3273,16,990,1261,271,1506,2,2,1,2,1,20221213
3285,7,215,239,24,1518,5,3,3,3,6,20221213
3292,12,835,970,135,1525,2,3,3,2,5,20221213
3311,14,1395,1682,287,1544,3,2,1,5,7,20221213
3433,3,965,1239,274,1665,1,1,1,4,3,20221213
3445,6,505,577,72,1677,6,2,1,4,6,20221213
3458,7,390,501,111,1690,1,1,1,5,3,20221213
3530,16,295,334,39,1762,6,1,1,1,5,20221213
3616,4,600,681,81,1848,6,1,1,5,4,20221213
3617,14,145,165,20,1849,4,4,1,4,4,20221213
3644,9,915,1083,168,1876,3,2,1,4,4,20221213
3675,8,1285,1577,292,1907,5,1,1,1,7,20221213
3685,3,715,802,87,1917,1,2,1,3,5,20221213
3752,14,295,353,58,1984,1,4,1,3,6,20221213
3761,16,680,809,129,1993,6,2,1,3,1,20221213
3817,9,690,859,169,2049,6,2,1,1,6,20221213
3832,7,1160,1494,334,2064,2,2,1,2,6,20221213
3854,19,1360,1702,342,2086,3,2,1,1,7,20221213
3899,17,1090,1200,110,2130,1,3,5,3,6,20221213
3905,12,1150,1293,143,2136,2,1,1,5,6,20221213
3934,8,740,906,166,2165,6,3,2,3,1,20221213
3957,6,880,1045,165,2188,4,3,5,3,7,20221213
4000,19,45,49,4,2231,3,1,1,2,4,20221213
3011,8,835,953,118,1244,3,1,1,2,1,20221221
3028,9,1115,1293,178,1261,6,2,1,1,5,20221221
3043,16,130,153,23,1276,1,1,1,2,6,20221221
3089,11,1175,1514,339,1322,6,1,1,5,4,20221221
3124,5,1380,1629,249,1357,5,1,1,3,1,20221221
3154,2,255,299,44,1387,1,2,1,3,1,20221221
3221,12,70,87,17,1454,3,4,1,3,7,20221221
3307,15,195,250,55,1540,4,2,1,3,7,20221221
3337,15,1030,1216,186,1570,5,2,1,5,7,20221221
3365,2,705,798,93,1598,6,2,1,2,6,20221221
3452,1,525,598,73,1684,2,4,1,3,1,20221221
3504,9,1040,1328,288,1736,6,3,4,5,3,20221221
3522,5,150,194,44,1754,4,4,1,5,2,20221221
3534,1,550,683,133,1766,5,2,1,1,1,20221221
3557,20,1440,1595,155,1789,3,1,1,5,4,20221221
3575,10,755,929,174,1807,3,4,1,5,4,20221221
3576,20,220,246,26,1808,1,2,1,4,1,20221221
3596,1,85,100,15,1828,3,3,3,1,6,20221221
3610,17,1265,1455,190,1842,6,1,1,5,3,20221221
3619,7,455,561,106,1851,3,3,3,3,2,20221221
3632,12,605,669,64,1864,5,1,1,3,2,20221221
3647,7,730,888,158,1879,1,4,1,2,2,20221221
3705,18,45,52,7,1937,5,1,1,3,1,20221221
3725,16,595,668,73,1957,5,1,1,2,1,20221221
3729,14,1080,1233,153,1961,1,2,1,5,1,20221221
3738,6,905,1085,180,1970,3,2,1,4,7,20221221
3766,9,930,1045,115,1998,6,3,5,2,5,20221221
3821,14,840,1026,186,2053,5,4,1,4,2,20221221
3825,7,25,30,5,2057,2,2,1,5,3,20221221
3853,11,1400,1713,313,2085,5,4,1,2,1,20221221
3867,17,805,1045,240,2098,1,1,1,5,5,20221221
3877,17,845,1083,238,2108,5,2,1,1,4,20221221
3884,3,965,1104,139,2115,3,1,1,1,3,20221221
3946,2,1125,1366,241,2177,6,2,1,5,3,20221221
3980,18,945,1167,222,2211,1,2,1,5,7,20221221
3012,17,1305,1627,322,1245,3,3,4,5,3,20221217
3040,5,870,999,129,1273,4,2,1,2,2,20221217
3075,17,840,990,150,1308,6,1,1,3,4,20221217
3182,8,725,908,183,1415,1,1,1,3,1,20221217
3197,12,1140,1293,153,1430,6,1,1,3,6,20221217
3282,13,225,260,35,1515,5,2,1,3,3,20221217
3301,15,1180,1504,324,1534,6,1,1,1,2,20221217
3302,3,1460,1667,207,1535,4,1,1,1,7,20221217
3322,6,95,113,18,1555,6,2,1,3,2,20221217
3342,19,500,563,63,1575,5,1,1,2,2,20221217
3370,9,1005,1180,175,1603,5,1,1,4,7,20221217
3392,11,400,445,45,1624,2,2,1,5,7,20221217
3398,15,1165,1380,215,1630,5,2,1,3,7,20221217
3401,5,1125,1454,329,1633,4,2,1,2,6,20221217
3417,17,755,980,225,1649,1,2,1,1,1,20221217
3420,12,685,770,85,1652,4,1,1,1,5,20221217
3439,3,415,486,71,1671,5,2,1,4,1,20221217
3448,20,230,286,56,1680,5,4,1,5,1,20221217
3471,13,1045,1188,143,1703,2,2,1,1,3,20221217
3480,19,1390,1535,145,1712,4,1,1,3,4,20221217
3493,12,1025,1168,143,1725,5,3,4,4,4,20221217
3511,17,1410,1674,264,1743,5,2,1,5,1,20221217
3538,14,480,573,93,1770,5,2,1,4,7,20221217
3613,13,1340,1545,205,1845,1,2,1,1,3,20221217
3660,11,845,1006,161,1892,5,2,1,1,7,20221217
3706,5,810,1048,238,1938,5,1,1,4,5,20221217
3726,7,385,468,83,1958,5,2,1,1,1,20221217
3749,15,365,465,100,1981,4,2,1,3,5,20221217
3759,13,230,271,41,1991,4,1,1,2,3,20221217
3783,1,1010,1150,140,2015,4,1,1,2,3,20221217
3836,2,390,433,43,2068,5,1,1,4,4,20221217
3862,10,250,323,73,2093,3,1,1,4,4,20221217
3898,20,885,1124,239,2129,2,1,1,4,4,20221217
3942,1,1225,1384,159,2173,4,1,1,5,4,20221217
3977,2,265,314,49,2208,6,1,1,2,3,20221217
3013,15,465,573,108,1246,2,2,1,5,3,20221205
3018,7,1455,1630,175,1251,5,4,1,5,4,20221205
3039,6,580,638,58,1272,2,2,1,2,1,20221205
3083,1,485,620,135,1316,3,2,1,1,1,20221205
3118,15,520,673,153,1351,2,2,1,2,7,20221205
3129,14,15,18,3,1362,3,2,1,1,6,20221205
3137,3,960,1059,99,1370,1,4,1,1,5,20221205
3140,20,505,591,86,1373,4,4,1,2,1,20221205
3187,2,550,607,57,1420,6,2,1,5,3,20221205
3194,17,1085,1202,117,1427,3,2,1,4,4,20221205
3219,9,1310,1683,373,1452,4,1,1,2,3,20221205
3224,1,1180,1453,273,1457,4,4,1,3,6,20221205
3234,7,785,911,126,1467,4,2,1,5,1,20221205
3277,3,860,1002,142,1510,2,4,1,5,4,20221205
3305,1,140,173,33,1538,2,2,1,5,2,20221205
3321,15,175,212,37,1554,6,1,1,1,4,20221205
3356,19,1020,1199,179,1589,1,4,1,3,4,20221205
3415,13,825,921,96,1647,1,1,1,1,1,20221205
3550,15,505,575,70,1782,5,2,1,5,4,20221205
3558,2,815,920,105,1790,5,2,1,1,3,20221205
3561,2,1375,1544,169,1793,3,2,1,4,7,20221205
3577,6,210,245,35,1809,2,1,1,1,3,20221205
3631,13,1015,1187,172,1863,3,2,1,2,2,20221205
3643,11,260,297,37,1875,2,1,1,5,5,20221205
3664,1,1445,1796,351,1896,6,2,1,4,4,20221205
3687,20,320,383,63,1919,3,2,1,1,3,20221205
3693,9,320,395,75,1925,5,2,1,1,4,20221205
3742,9,1050,1207,157,1974,4,1,1,1,5,20221205
3771,4,710,921,211,2003,4,2,1,5,2,20221205
3776,10,550,625,75,2008,5,2,1,3,2,20221205
3835,16,1000,1178,178,2067,6,3,6,5,5,20221205
3838,20,760,976,216,2070,2,2,1,1,2,20221205
3841,17,610,726,116,2073,3,1,1,4,1,20221205
3855,8,645,824,179,2087,1,1,1,1,4,20221205
3896,10,850,1080,230,2127,6,4,1,2,3,20221205
3963,14,985,1204,219,2194,1,1,1,1,3,20221205
3015,13,320,369,49,1248,1,2,1,4,1,20221209
3098,19,160,176,16,1331,4,2,1,3,6,20221209
3099,9,820,926,106,1332,3,1,1,4,6,20221209
3114,7,815,1037,222,1347,1,1,1,5,3,20221209
3126,8,320,413,93,1359,4,2,1,5,5,20221209
3184,7,470,561,91,1417,5,1,1,5,1,20221209
3217,17,1360,1628,268,1450,5,4,1,4,5,20221209
3243,3,735,879,144,1476,2,1,1,2,3,20221209
3284,13,1380,1712,332,1517,2,2,1,4,7,20221209
3331,4,170,195,25,1564,2,1,1,5,7,20221209
3343,5,775,890,115,1576,2,1,1,3,4,20221209
3347,16,740,918,178,1580,1,1,1,1,3,20221209
3374,7,110,121,11,1607,2,1,1,5,2,20221209
3377,14,820,1065,245,1610,1,4,1,2,3,20221209
3437,19,555,666,111,1669,2,2,1,3,4,20221209
3457,13,580,681,101,1689,2,1,1,1,2,20221209
3473,12,260,334,74,1705,3,2,1,2,6,20221209
3477,14,1430,1845,415,1709,1,1,1,5,1,20221209
3520,1,280,329,49,1752,4,2,1,2,5,20221209
3536,18,765,958,193,1768,6,1,1,1,6,20221209
3651,11,790,939,149,1883,2,3,3,3,3,20221209
3674,7,490,632,142,1906,2,4,1,2,6,20221209
3707,5,395,482,87,1939,4,1,1,5,1,20221209
3731,8,290,341,51,1963,2,4,1,5,4,20221209
3743,20,1270,1590,320,1975,5,2,1,5,6,20221209
3775,14,600,705,105,2007,2,2,1,2,4,20221209
3779,4,1075,1182,107,2011,1,1,1,1,7,20221209
3782,18,1020,1283,263,2014,2,1,1,5,7,20221209
3857,20,365,436,71,2089,6,3,3,3,1,20221209
3886,3,1320,1539,219,2117,1,3,6,4,1,20221209
